S40921A,"Unspecified superficial injury of right upper arm, initial encounter"
S56801S,"Unspecified injury of other muscles, fascia and tendons at forearm level, right arm, sequela"
S56802A,"Unspecified injury of other muscles, fascia and tendons at forearm level, left arm, initial encounter"
S56802D,"Unspecified injury of other muscles, fascia and tendons at forearm level, left arm, subsequent encounter"
S56802S,"Unspecified injury of other muscles, fascia and tendons at forearm level, left arm, sequela"
S56809A,"Unspecified injury of other muscles, fascia and tendons at forearm level, unspecified arm, initial encounter"
S56809D,"Unspecified injury of other muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter"
S56809S,"Unspecified injury of other muscles, fascia and tendons at forearm level, unspecified arm, sequela"
S56811A,"Strain of other muscles, fascia and tendons at forearm level, right arm, initial encounter"
S56811D,"Strain of other muscles, fascia and tendons at forearm level, right arm, subsequent encounter"
S56811S,"Strain of other muscles, fascia and tendons at forearm level, right arm, sequela"
S56812A,"Strain of other muscles, fascia and tendons at forearm level, left arm, initial encounter"
S56812D,"Strain of other muscles, fascia and tendons at forearm level, left arm, subsequent encounter"
S56812S,"Strain of other muscles, fascia and tendons at forearm level, left arm, sequela"
S56819A,"Strain of other muscles, fascia and tendons at forearm level, unspecified arm, initial encounter"
S56819D,"Strain of other muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter"
S56819S,"Strain of other muscles, fascia and tendons at forearm level, unspecified arm, sequela"
S56821A,"Laceration of other muscles, fascia and tendons at forearm level, right arm, initial encounter"
S56821D,"Laceration of other muscles, fascia and tendons at forearm level, right arm, subsequent encounter"
S56821S,"Laceration of other muscles, fascia and tendons at forearm level, right arm, sequela"
S56822A,"Laceration of other muscles, fascia and tendons at forearm level, left arm, initial encounter"
S56822D,"Laceration of other muscles, fascia and tendons at forearm level, left arm, subsequent encounter"
S56822S,"Laceration of other muscles, fascia and tendons at forearm level, left arm, sequela"
S56829A,"Laceration of other muscles, fascia and tendons at forearm level, unspecified arm, initial encounter"
S56829D,"Laceration of other muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter"
S56829S,"Laceration of other muscles, fascia and tendons at forearm level, unspecified arm, sequela"
S56891A,"Other injury of other muscles, fascia and tendons at forearm level, right arm, initial encounter"
S56891D,"Other injury of other muscles, fascia and tendons at forearm level, right arm, subsequent encounter"
S56891S,"Other injury of other muscles, fascia and tendons at forearm level, right arm, sequela"
S56892A,"Other injury of other muscles, fascia and tendons at forearm level, left arm, initial encounter"
S56892D,"Other injury of other muscles, fascia and tendons at forearm level, left arm, subsequent encounter"
S56892S,"Other injury of other muscles, fascia and tendons at forearm level, left arm, sequela"
S56899A,"Other injury of other muscles, fascia and tendons at forearm level, unspecified arm, initial encounter"
S56899D,"Other injury of other muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter"
S56899S,"Other injury of other muscles, fascia and tendons at forearm level, unspecified arm, sequela"
S56901A,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, right arm, initial encounter"
S56901D,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, right arm, subsequent encounter"
S56901S,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, right arm, sequela"
S56902A,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, left arm, initial encounter"
S56902D,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, left arm, subsequent encounter"
S56902S,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, left arm, sequela"
S56909A,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, unspecified arm, initial encounter"
S56909D,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter"
S56909S,"Unspecified injury of unspecified muscles, fascia and tendons at forearm level, unspecified arm, sequela"
S56911A,"Strain of unspecified muscles, fascia and tendons at forearm level, right arm, initial encounter"
S56911D,"Strain of unspecified muscles, fascia and tendons at forearm level, right arm, subsequent encounter"
S56911S,"Strain of unspecified muscles, fascia and tendons at forearm level, right arm, sequela"
S56912A,"Strain of unspecified muscles, fascia and tendons at forearm level, left arm, initial encounter"
S56912D,"Strain of unspecified muscles, fascia and tendons at forearm level, left arm, subsequent encounter"
S56912S,"Strain of unspecified muscles, fascia and tendons at forearm level, left arm, sequela"
S56919A,"Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, initial encounter"
S56919D,"Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter"
S56919S,"Strain of unspecified muscles, fascia and tendons at forearm level, unspecified arm, sequela"
S56921A,"Laceration of unspecified muscles, fascia and tendons at forearm level, right arm, initial encounter"
S56921D,"Laceration of unspecified muscles, fascia and tendons at forearm level, right arm, subsequent encounter"
S56921S,"Laceration of unspecified muscles, fascia and tendons at forearm level, right arm, sequela"
S56922A,"Laceration of unspecified muscles, fascia and tendons at forearm level, left arm, initial encounter"
S56922D,"Laceration of unspecified muscles, fascia and tendons at forearm level, left arm, subsequent encounter"
S56922S,"Laceration of unspecified muscles, fascia and tendons at forearm level, left arm, sequela"
S56929A,"Laceration of unspecified muscles, fascia and tendons at forearm level, unspecified arm, initial encounter"
S56929D,"Laceration of unspecified muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter"
S56929S,"Laceration of unspecified muscles, fascia and tendons at forearm level, unspecified arm, sequela"
S56991A,"Other injury of unspecified muscles, fascia and tendons at forearm level, right arm, initial encounter"
S56991D,"Other injury of unspecified muscles, fascia and tendons at forearm level, right arm, subsequent encounter"
S56991S,"Other injury of unspecified muscles, fascia and tendons at forearm level, right arm, sequela"
S56992A,"Other injury of unspecified muscles, fascia and tendons at forearm level, left arm, initial encounter"
S56992D,"Other injury of unspecified muscles, fascia and tendons at forearm level, left arm, subsequent encounter"
S56992S,"Other injury of unspecified muscles, fascia and tendons at forearm level, left arm, sequela"
S56999A,"Other injury of unspecified muscles, fascia and tendons at forearm level, unspecified arm, initial encounter"
S56999D,"Other injury of unspecified muscles, fascia and tendons at forearm level, unspecified arm, subsequent encounter"
S56999S,"Other injury of unspecified muscles, fascia and tendons at forearm level, unspecified arm, sequela"
S5700XA,"Crushing injury of unspecified elbow, initial encounter"
S5700XD,"Crushing injury of unspecified elbow, subsequent encounter"
S5700XS,"Crushing injury of unspecified elbow, sequela"
S5701XA,"Crushing injury of right elbow, initial encounter"
S5701XD,"Crushing injury of right elbow, subsequent encounter"
S5701XS,"Crushing injury of right elbow, sequela"
S5702XA,"Crushing injury of left elbow, initial encounter"
S5702XD,"Crushing injury of left elbow, subsequent encounter"
S5702XS,"Crushing injury of left elbow, sequela"
S5780XA,"Crushing injury of unspecified forearm, initial encounter"
S5780XD,"Crushing injury of unspecified forearm, subsequent encounter"
S5780XS,"Crushing injury of unspecified forearm, sequela"
S5781XA,"Crushing injury of right forearm, initial encounter"
S5781XD,"Crushing injury of right forearm, subsequent encounter"
S5781XS,"Crushing injury of right forearm, sequela"
S5782XA,"Crushing injury of left forearm, initial encounter"
S5782XD,"Crushing injury of left forearm, subsequent encounter"
S5782XS,"Crushing injury of left forearm, sequela"
S58011A,"Complete traumatic amputation at elbow level, right arm, initial encounter"
S58011D,"Complete traumatic amputation at elbow level, right arm, subsequent encounter"
S58011S,"Complete traumatic amputation at elbow level, right arm, sequela"
S58012A,"Complete traumatic amputation at elbow level, left arm, initial encounter"
S58012D,"Complete traumatic amputation at elbow level, left arm, subsequent encounter"
